CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
711728208.0,46.0,M,4.0,Graduate,Single,$120K +,Blue,34.0,4.0,1.0,2.0,34516.0,0.0,,0.991,4143.0,68.0,0.659,0.0,Existing Customer
720927183.0,56.0,F,4.0,Graduate,Married,Less than $40K,Blue,36.0,3.0,5.0,2.0,2796.0,0.0,,0.884,4536.0,81.0,0.723,0.0,Existing Customer
718826883.0,50.0,M,3.0,Uneducated,Single,$80K - $120K,Blue,36.0,6.0,3.0,2.0,6925.0,0.0,6925.0,0.821,2506.0,36.0,0.44,0.0,Attrited Customer
718096608.0,44.0,F,4.0,High School,Single,Less than $40K,Blue,30.0,1.0,2.0,3.0,6882.0,1930.0,,0.915,13836.0,113.0,0.7659999999999999,0.28,Existing Customer
715518783.0,48.0,F,3.0,Graduate,Single,Less than $40K,Blue,36.0,2.0,3.0,1.0,3882.0,2029.0,1853.0,0.7509999999999999,13980.0,128.0,0.7070000000000001,0.523,Existing Customer
768661758.0,53.0,M,0.0,Uneducated,Divorced,$120K +,Blue,47.0,5.0,2.0,1.0,26129.0,1752.0,24377.0,0.742,4919.0,75.0,0.7440000000000001,0.067,Existing Customer
710106933.0,32.0,M,2.0,Uneducated,Single,$80K - $120K,Silver,20.0,2.0,3.0,3.0,34516.0,2136.0,,0.8490000000000001,14667.0,119.0,0.75,0.062,Existing Customer
718958583.0,44.0,M,4.0,Post-Graduate,Single,$80K - $120K,Blue,36.0,5.0,3.0,2.0,2367.0,1606.0,761.0,0.956,4506.0,59.0,0.639,0.6779999999999999,Attrited Customer
711709683.0,53.0,F,2.0,Uneducated,Married,Less than $40K,Blue,36.0,6.0,1.0,4.0,3506.0,1405.0,2101.0,0.7659999999999999,1999.0,48.0,0.655,0.401,Existing Customer
740065833.0,47.0,F,3.0,Graduate,Single,Less than $40K,Silver,40.0,1.0,2.0,2.0,11128.0,2517.0,8611.0,0.8,8526.0,93.0,0.6609999999999999,0.226,Existing Customer
710164683.0,33.0,M,1.0,Graduate,Married,$60K - $80K,Blue,22.0,3.0,1.0,3.0,2859.0,2517.0,342.0,1.254,2247.0,36.0,0.636,0.88,Existing Customer
719841708.0,45.0,M,0.0,Uneducated,Single,$80K - $120K,Blue,36.0,1.0,4.0,3.0,20356.0,2031.0,,0.752,15180.0,121.0,0.8059999999999999,0.1,Existing Customer
779174133.0,56.0,M,3.0,Uneducated,Married,$120K +,Blue,43.0,5.0,1.0,5.0,5188.0,753.0,4435.0,0.591,1540.0,30.0,0.429,0.145,Existing Customer
721057758.0,61.0,F,1.0,Unknown,Married,Unknown,Blue,47.0,4.0,2.0,3.0,1438.3,0.0,1438.3,1.337,1449.0,27.0,1.455,0.0,Existing Customer
713994108.0,40.0,M,5.0,High School,Married,$60K - $80K,Blue,33.0,3.0,1.0,2.0,4155.0,1315.0,2840.0,0.767,15851.0,128.0,0.855,0.316,Existing Customer
718547358.0,60.0,F,2.0,Uneducated,Unknown,$40K - $60K,Blue,52.0,4.0,3.0,2.0,2676.0,1740.0,936.0,0.735,3863.0,69.0,0.725,0.65,Existing Customer
820936533.0,47.0,M,3.0,Graduate,Unknown,Less than $40K,Blue,43.0,1.0,3.0,3.0,2781.0,1950.0,831.0,0.98,9331.0,93.0,0.5,0.701,Existing Customer
798045708.0,42.0,F,5.0,Graduate,Married,$40K - $60K,Blue,36.0,2.0,1.0,1.0,7434.0,0.0,7434.0,0.63,4182.0,76.0,1.171,0.0,Existing Customer
712410858.0,50.0,F,4.0,Uneducated,Married,Unknown,Blue,40.0,4.0,1.0,3.0,2315.0,1336.0,979.0,0.7709999999999999,4143.0,65.0,0.667,0.5770000000000001,Existing Customer
768886533.0,37.0,M,3.0,Graduate,Married,$60K - $80K,Blue,31.0,3.0,1.0,3.0,4940.0,1199.0,3741.0,1.57,3246.0,57.0,0.9,0.243,Existing Customer
787496733.0,47.0,F,2.0,Uneducated,Married,Unknown,Blue,35.0,2.0,1.0,1.0,15155.0,1287.0,,0.868,7724.0,79.0,0.58,0.085,Existing Customer
821157183.0,42.0,F,5.0,Unknown,Married,Less than $40K,Blue,37.0,5.0,2.0,3.0,2541.0,1398.0,1143.0,0.635,4698.0,88.0,0.833,0.55,Existing Customer
713645883.0,37.0,F,1.0,High School,Single,Less than $40K,Blue,23.0,6.0,3.0,4.0,1879.0,1486.0,393.0,0.836,5202.0,88.0,0.6920000000000001,0.7909999999999999,Existing Customer
813990483.0,27.0,F,0.0,High School,Married,Less than $40K,Blue,22.0,4.0,1.0,2.0,1864.0,1384.0,480.0,0.904,1662.0,32.0,0.391,0.742,Existing Customer
813213558.0,53.0,F,1.0,Doctorate,Single,Less than $40K,Blue,48.0,4.0,3.0,3.0,2267.0,1469.0,798.0,0.716,3709.0,64.0,0.684,0.648,Existing Customer
711272058.0,40.0,F,4.0,Graduate,Married,Unknown,Blue,28.0,1.0,3.0,3.0,1622.0,972.0,,0.866,4216.0,71.0,1.367,0.599,Existing Customer
715719033.0,38.0,F,3.0,Post-Graduate,Married,Less than $40K,Blue,32.0,4.0,3.0,2.0,3317.0,2517.0,800.0,0.862,3772.0,74.0,1.0,0.759,Existing Customer
720659283.0,37.0,M,5.0,Graduate,Married,$60K - $80K,Blue,31.0,5.0,3.0,4.0,3351.0,1847.0,1504.0,0.67,1910.0,43.0,0.593,0.551,Existing Customer
716237508.0,44.0,F,5.0,High School,Married,Unknown,Blue,36.0,4.0,3.0,2.0,5254.0,2507.0,2747.0,0.7509999999999999,4501.0,64.0,0.6409999999999999,0.47700000000000004,Existing Customer
719117433.0,41.0,M,4.0,High School,Unknown,$80K - $120K,Blue,36.0,4.0,3.0,0.0,23018.0,2168.0,,0.8590000000000001,1463.0,24.0,1.6669999999999998,0.094,Existing Customer
789435783.0,39.0,F,1.0,Graduate,Married,$40K - $60K,Blue,30.0,6.0,1.0,2.0,2909.0,1274.0,1635.0,0.593,1532.0,26.0,0.3,0.43799999999999994,Existing Customer
718303683.0,36.0,F,2.0,Graduate,Married,Less than $40K,Blue,23.0,4.0,2.0,2.0,1666.0,813.0,853.0,0.813,2622.0,60.0,0.818,0.488,Attrited Customer
788782008.0,49.0,F,3.0,Unknown,Married,Less than $40K,Gold,30.0,4.0,3.0,2.0,15987.0,0.0,15987.0,0.6579999999999999,4146.0,69.0,0.5329999999999999,0.0,Existing Customer
793636308.0,49.0,M,3.0,Uneducated,Single,$80K - $120K,Blue,43.0,2.0,2.0,2.0,4645.0,1650.0,,0.912,1193.0,33.0,0.65,0.355,Existing Customer
714097683.0,55.0,F,2.0,Graduate,Married,$40K - $60K,Blue,49.0,3.0,3.0,4.0,1809.0,0.0,1809.0,0.569,2123.0,44.0,0.5710000000000001,0.0,Attrited Customer
720026058.0,49.0,M,3.0,Graduate,Married,$80K - $120K,Blue,36.0,6.0,1.0,3.0,21378.0,1284.0,20094.0,1.101,3526.0,64.0,0.684,0.06,Existing Customer
715570533.0,48.0,M,3.0,Post-Graduate,Unknown,$120K +,Blue,35.0,2.0,2.0,6.0,34516.0,0.0,34516.0,0.46399999999999997,1632.0,44.0,0.33299999999999996,0.0,Attrited Customer
772468983.0,36.0,M,1.0,Post-Graduate,Married,$80K - $120K,Blue,26.0,3.0,4.0,2.0,21927.0,1291.0,20636.0,0.8640000000000001,1946.0,37.0,0.542,0.059000000000000004,Existing Customer
778493808.0,49.0,M,3.0,High School,Married,$60K - $80K,Blue,37.0,5.0,2.0,1.0,3906.0,0.0,3906.0,1.214,1756.0,32.0,1.0,0.0,Existing Customer
813971283.0,43.0,M,4.0,Unknown,Married,$80K - $120K,Blue,38.0,5.0,1.0,2.0,2510.0,1508.0,1002.0,0.728,3623.0,63.0,0.853,0.601,Existing Customer
711263058.0,29.0,F,1.0,Unknown,Single,Less than $40K,Blue,36.0,1.0,1.0,2.0,2763.0,1879.0,884.0,0.701,4660.0,80.0,0.778,0.68,Existing Customer
789678483.0,50.0,F,2.0,High School,Married,Less than $40K,Silver,37.0,1.0,3.0,2.0,13384.0,0.0,,0.696,4773.0,77.0,0.674,0.0,Existing Customer
716218908.0,48.0,F,4.0,Doctorate,Single,Unknown,Blue,39.0,6.0,1.0,1.0,2845.0,919.0,1926.0,0.652,2635.0,43.0,1.263,0.32299999999999995,Existing Customer
716159958.0,49.0,M,2.0,Unknown,Married,$60K - $80K,Blue,36.0,2.0,1.0,2.0,6224.0,1329.0,4895.0,0.74,14238.0,93.0,0.755,0.214,Existing Customer
779530908.0,48.0,F,3.0,Unknown,Divorced,Less than $40K,Blue,31.0,5.0,2.0,4.0,1438.3,0.0,1438.3,0.5,1897.0,58.0,0.706,0.0,Attrited Customer
771833433.0,49.0,M,2.0,High School,Married,$80K - $120K,Blue,38.0,3.0,2.0,4.0,29893.0,0.0,29893.0,0.519,2063.0,48.0,0.846,0.0,Attrited Customer
713132133.0,54.0,F,1.0,Unknown,Married,Less than $40K,Blue,39.0,3.0,2.0,4.0,2720.0,1694.0,,0.843,5103.0,81.0,0.7609999999999999,0.623,Existing Customer
808287408.0,45.0,M,5.0,Graduate,Married,$80K - $120K,Blue,40.0,1.0,2.0,0.0,29227.0,1151.0,28076.0,0.73,8420.0,100.0,0.852,0.039,Existing Customer
789992733.0,50.0,F,1.0,Unknown,Unknown,Less than $40K,Blue,42.0,1.0,1.0,2.0,2210.0,1539.0,671.0,0.843,4937.0,75.0,0.9740000000000001,0.696,Existing Customer
788730933.0,44.0,F,2.0,Uneducated,Single,Less than $40K,Blue,20.0,6.0,3.0,3.0,2084.0,1468.0,616.0,1.004,1132.0,28.0,0.556,0.7040000000000001,Existing Customer
816312633.0,52.0,F,3.0,College,Married,$40K - $60K,Blue,47.0,6.0,3.0,3.0,4717.0,0.0,4717.0,0.563,2349.0,66.0,0.34700000000000003,0.0,Existing Customer
779040408.0,56.0,M,2.0,High School,Married,$120K +,Blue,37.0,3.0,1.0,2.0,12181.0,1702.0,10479.0,0.8340000000000001,1478.0,33.0,0.5,0.14,Existing Customer
721382208.0,38.0,F,2.0,High School,Married,$40K - $60K,Blue,27.0,2.0,1.0,2.0,3140.0,2517.0,623.0,0.8009999999999999,13677.0,122.0,0.821,0.802,Existing Customer
766285608.0,42.0,M,3.0,High School,Single,$40K - $60K,Blue,35.0,4.0,3.0,3.0,3266.0,1900.0,1366.0,1.568,2183.0,56.0,0.75,0.5820000000000001,Existing Customer
719252583.0,29.0,F,1.0,High School,Single,Less than $40K,Blue,20.0,4.0,2.0,1.0,3095.0,1488.0,1607.0,0.924,4642.0,92.0,0.878,0.48100000000000004,Existing Customer
708152358.0,54.0,M,1.0,Post-Graduate,Unknown,$80K - $120K,Blue,36.0,1.0,3.0,2.0,18512.0,1664.0,16848.0,0.889,8019.0,57.0,0.583,0.09,Attrited Customer
715113933.0,54.0,M,1.0,Unknown,Single,$80K - $120K,Blue,36.0,2.0,3.0,2.0,11077.0,573.0,,0.973,8165.0,87.0,0.7759999999999999,0.052000000000000005,Attrited Customer
720874983.0,51.0,M,3.0,Uneducated,Married,$80K - $120K,Silver,37.0,1.0,2.0,1.0,34516.0,0.0,34516.0,0.8140000000000001,8736.0,97.0,0.7020000000000001,0.0,Existing Customer
714390858.0,48.0,F,5.0,Unknown,Single,Unknown,Blue,36.0,4.0,2.0,3.0,7645.0,931.0,6714.0,0.894,5016.0,73.0,0.622,0.122,Existing Customer
709415583.0,37.0,F,2.0,Unknown,Single,Less than $40K,Blue,21.0,1.0,1.0,1.0,3967.0,1476.0,2491.0,0.626,4490.0,66.0,0.833,0.37200000000000005,Existing Customer
714155283.0,46.0,F,2.0,Unknown,Married,Unknown,Blue,36.0,2.0,3.0,0.0,6990.0,876.0,6114.0,0.752,4861.0,77.0,0.638,0.125,Existing Customer
814829583.0,42.0,F,3.0,Unknown,Single,Less than $40K,Blue,37.0,6.0,1.0,3.0,6453.0,0.0,6453.0,0.76,4822.0,74.0,0.609,0.0,Existing Customer
779270883.0,48.0,M,4.0,High School,Married,$60K - $80K,Blue,30.0,6.0,3.0,3.0,16575.0,0.0,16575.0,0.76,3982.0,77.0,0.878,0.0,Existing Customer
749067633.0,45.0,F,2.0,Unknown,Married,Less than $40K,Blue,38.0,3.0,2.0,3.0,3682.0,0.0,,0.797,4015.0,77.0,0.51,0.0,Existing Customer
720766908.0,40.0,F,2.0,Uneducated,Single,Less than $40K,Blue,28.0,2.0,2.0,2.0,3021.0,0.0,,0.6940000000000001,2814.0,37.0,0.321,0.0,Attrited Customer
716797758.0,53.0,F,2.0,Unknown,Married,Less than $40K,Blue,44.0,3.0,2.0,4.0,3519.0,0.0,3519.0,0.5479999999999999,1670.0,33.0,0.65,0.0,Existing Customer
719231583.0,61.0,M,1.0,Graduate,Unknown,$60K - $80K,Blue,49.0,6.0,2.0,2.0,16929.0,1838.0,15091.0,0.551,4799.0,79.0,0.519,0.109,Existing Customer
715232058.0,61.0,M,0.0,Post-Graduate,Married,$40K - $60K,Blue,53.0,5.0,1.0,2.0,5561.0,1434.0,4127.0,1.423,1820.0,42.0,0.826,0.258,Existing Customer
711772008.0,35.0,F,3.0,Graduate,Single,Less than $40K,Blue,22.0,1.0,2.0,1.0,1890.0,666.0,1224.0,0.691,1483.0,36.0,0.5,0.35200000000000004,Attrited Customer
715354008.0,43.0,M,3.0,Graduate,Unknown,$120K +,Blue,36.0,6.0,1.0,2.0,25937.0,0.0,,0.9359999999999999,3785.0,68.0,0.7,0.0,Existing Customer
719998233.0,40.0,M,3.0,Unknown,Married,$120K +,Silver,30.0,6.0,3.0,2.0,34516.0,964.0,33552.0,0.521,2922.0,71.0,0.775,0.027999999999999997,Existing Customer
812794983.0,41.0,F,3.0,College,Married,Less than $40K,Blue,31.0,2.0,2.0,2.0,4086.0,1974.0,,0.775,7932.0,87.0,0.642,0.483,Existing Customer
710877108.0,44.0,F,1.0,High School,Divorced,Less than $40K,Blue,32.0,1.0,1.0,2.0,2724.0,1288.0,1436.0,0.613,4171.0,75.0,1.206,0.473,Existing Customer
816328308.0,60.0,F,0.0,Graduate,Married,Less than $40K,Blue,55.0,2.0,1.0,3.0,3773.0,0.0,3773.0,0.684,14264.0,118.0,0.873,0.0,Existing Customer
715469583.0,40.0,F,2.0,Graduate,Unknown,$40K - $60K,Blue,36.0,3.0,1.0,2.0,2136.0,1250.0,886.0,0.74,7782.0,88.0,0.66,0.585,Existing Customer
821797008.0,49.0,M,5.0,College,Married,$40K - $60K,Blue,45.0,2.0,2.0,3.0,1438.3,0.0,1438.3,0.7340000000000001,815.0,21.0,0.615,0.0,Attrited Customer
767587833.0,44.0,M,3.0,Unknown,Single,$120K +,Blue,37.0,3.0,1.0,5.0,3650.0,2512.0,1138.0,0.7390000000000001,4599.0,75.0,0.47100000000000003,0.688,Existing Customer
708876183.0,51.0,M,1.0,High School,Single,$60K - $80K,Silver,43.0,2.0,3.0,2.0,28673.0,0.0,28673.0,0.537,3722.0,69.0,0.725,0.0,Existing Customer
711332883.0,62.0,M,1.0,High School,Single,$60K - $80K,Blue,46.0,2.0,3.0,3.0,7547.0,2477.0,5070.0,1.021,5294.0,73.0,0.698,0.32799999999999996,Attrited Customer
714312708.0,44.0,M,0.0,High School,Single,$60K - $80K,Blue,36.0,6.0,3.0,2.0,6606.0,2517.0,4089.0,0.825,4493.0,68.0,0.659,0.381,Existing Customer
719518308.0,48.0,M,2.0,Unknown,Unknown,$80K - $120K,Blue,35.0,5.0,2.0,4.0,5039.0,0.0,5039.0,0.757,1390.0,23.0,0.769,0.0,Existing Customer
709381383.0,49.0,M,4.0,Graduate,Married,$60K - $80K,Blue,36.0,4.0,6.0,2.0,2952.0,2517.0,,0.809,3830.0,77.0,0.51,0.853,Existing Customer
711555483.0,43.0,F,3.0,High School,Unknown,Unknown,Blue,36.0,3.0,3.0,2.0,8777.0,2517.0,6260.0,0.696,4551.0,83.0,0.7290000000000001,0.287,Existing Customer
787550808.0,51.0,M,2.0,Graduate,Married,$40K - $60K,Blue,40.0,5.0,1.0,2.0,12240.0,1566.0,,0.539,1422.0,26.0,0.529,0.128,Existing Customer
709615458.0,54.0,M,3.0,Graduate,Married,$120K +,Blue,44.0,2.0,1.0,3.0,34516.0,862.0,33654.0,0.815,15034.0,111.0,0.762,0.025,Existing Customer
712173108.0,48.0,F,1.0,Unknown,Unknown,$40K - $60K,Blue,36.0,3.0,1.0,3.0,2447.0,1991.0,456.0,0.7190000000000001,4228.0,82.0,0.708,0.8140000000000001,Existing Customer
714411108.0,37.0,F,3.0,Graduate,Single,Unknown,Blue,28.0,4.0,2.0,3.0,3642.0,610.0,3032.0,0.6759999999999999,2790.0,68.0,0.581,0.16699999999999998,Existing Customer
806619333.0,36.0,F,3.0,High School,Single,Less than $40K,Blue,31.0,4.0,2.0,3.0,2909.0,2085.0,824.0,1.035,5154.0,80.0,0.86,0.7170000000000001,Existing Customer
714586458.0,41.0,F,1.0,High School,Divorced,Less than $40K,Blue,36.0,2.0,3.0,1.0,7106.0,2031.0,5075.0,0.746,16377.0,124.0,0.746,0.28600000000000003,Existing Customer
780371433.0,35.0,F,2.0,Graduate,Married,Unknown,Blue,25.0,2.0,3.0,3.0,3339.0,2014.0,1325.0,0.688,4725.0,83.0,0.6940000000000001,0.603,Existing Customer
709238358.0,51.0,F,0.0,Uneducated,Married,Unknown,Blue,39.0,1.0,3.0,2.0,19387.0,810.0,,0.746,7604.0,87.0,0.642,0.042,Existing Customer
714697533.0,26.0,M,1.0,High School,Single,$60K - $80K,Blue,15.0,6.0,3.0,3.0,4327.0,0.0,4327.0,0.624,2344.0,48.0,0.297,0.0,Existing Customer
720118908.0,26.0,M,0.0,Graduate,Married,Less than $40K,Blue,36.0,5.0,2.0,4.0,9916.0,0.0,9916.0,0.7929999999999999,3477.0,65.0,0.667,0.0,Existing Customer
813230208.0,45.0,M,4.0,College,Single,$120K +,Blue,40.0,3.0,3.0,3.0,2900.0,1782.0,1118.0,1.351,4686.0,64.0,0.561,0.614,Existing Customer
788275083.0,46.0,M,3.0,College,Married,$60K - $80K,Blue,38.0,5.0,3.0,4.0,15483.0,1719.0,13764.0,0.6859999999999999,4678.0,80.0,0.509,0.111,Existing Customer
711046383.0,55.0,M,2.0,Graduate,Single,$80K - $120K,Silver,36.0,5.0,1.0,1.0,34516.0,1316.0,33200.0,0.818,3542.0,60.0,0.7140000000000001,0.038,Existing Customer
796544133.0,54.0,M,1.0,College,Single,$120K +,Blue,48.0,1.0,3.0,1.0,2456.0,1654.0,,0.565,4468.0,84.0,0.75,0.6729999999999999,Existing Customer
716692683.0,31.0,M,1.0,College,Single,$40K - $60K,Blue,22.0,4.0,1.0,3.0,9096.0,0.0,9096.0,0.768,2318.0,54.0,0.688,0.0,Existing Customer
808284783.0,62.0,F,1.0,Unknown,Married,Less than $40K,Blue,56.0,6.0,0.0,0.0,1438.3,0.0,1438.3,0.813,1951.0,44.0,1.095,0.0,Existing Customer
715807383.0,45.0,F,4.0,Post-Graduate,Single,$40K - $60K,Blue,36.0,1.0,3.0,3.0,4688.0,0.0,4688.0,0.593,5248.0,89.0,0.745,0.0,Existing Customer
798158808.0,53.0,F,1.0,College,Single,$40K - $60K,Blue,47.0,5.0,3.0,2.0,6605.0,1479.0,,0.7390000000000001,2017.0,47.0,0.679,0.22399999999999998,Existing Customer
708967608.0,53.0,F,1.0,Graduate,Single,Less than $40K,Blue,45.0,3.0,1.0,2.0,3471.0,1785.0,1686.0,1.051,1052.0,24.0,0.7140000000000001,0.514,Existing Customer
709046958.0,46.0,M,2.0,Unknown,Married,$60K - $80K,Silver,39.0,2.0,1.0,1.0,30379.0,2175.0,,0.67,9059.0,100.0,0.562,0.07200000000000001,Existing Customer
719078283.0,57.0,F,4.0,High School,Married,Less than $40K,Blue,47.0,5.0,3.0,4.0,3191.0,2517.0,674.0,0.7190000000000001,1501.0,35.0,0.591,0.789,Existing Customer
720458883.0,29.0,M,1.0,High School,Married,$60K - $80K,Blue,16.0,3.0,2.0,1.0,12495.0,2517.0,,0.8270000000000001,14524.0,106.0,0.6829999999999999,0.201,Existing Customer
778425408.0,44.0,M,4.0,Graduate,Single,$80K - $120K,Blue,24.0,5.0,3.0,0.0,3839.0,2295.0,1544.0,0.569,1271.0,24.0,0.7140000000000001,0.598,Existing Customer
712429458.0,50.0,M,2.0,Graduate,Unknown,$60K - $80K,Blue,38.0,5.0,3.0,3.0,4772.0,1770.0,,0.545,4054.0,72.0,0.674,0.371,Existing Customer
769578858.0,40.0,M,2.0,Graduate,Married,$40K - $60K,Silver,33.0,4.0,3.0,1.0,18737.0,0.0,18737.0,0.797,4010.0,76.0,0.767,0.0,Existing Customer
711527508.0,46.0,F,3.0,High School,Married,$40K - $60K,Blue,34.0,2.0,3.0,2.0,8583.0,0.0,8583.0,0.358,1794.0,31.0,0.292,0.0,Attrited Customer
721027083.0,47.0,F,4.0,Post-Graduate,Single,Unknown,Blue,36.0,6.0,1.0,0.0,3054.0,1862.0,1192.0,0.589,3543.0,87.0,0.812,0.61,Existing Customer
710360583.0,46.0,M,2.0,Uneducated,Single,$60K - $80K,Blue,35.0,1.0,1.0,0.0,8396.0,604.0,7792.0,0.8270000000000001,8329.0,101.0,0.6559999999999999,0.07200000000000001,Existing Customer
708296883.0,44.0,F,3.0,Graduate,Single,$40K - $60K,Blue,38.0,3.0,1.0,0.0,11749.0,788.0,10961.0,0.688,1178.0,27.0,0.929,0.067,Existing Customer
713574708.0,39.0,M,3.0,College,Single,$40K - $60K,Blue,28.0,6.0,2.0,2.0,1640.0,1177.0,,0.695,3124.0,66.0,0.784,0.718,Existing Customer
709726158.0,40.0,F,4.0,Graduate,Single,Less than $40K,Blue,26.0,5.0,3.0,0.0,2206.0,1110.0,1096.0,0.746,5196.0,92.0,0.614,0.503,Existing Customer
771097683.0,43.0,M,2.0,High School,Single,$120K +,Blue,30.0,1.0,2.0,2.0,10896.0,2517.0,,1.028,4935.0,58.0,0.48700000000000004,0.231,Attrited Customer
780686358.0,41.0,M,3.0,Unknown,Married,$60K - $80K,Blue,30.0,3.0,1.0,1.0,2888.0,1676.0,,0.534,3798.0,58.0,0.812,0.58,Existing Customer
765824058.0,46.0,M,4.0,Doctorate,Married,$80K - $120K,Blue,39.0,3.0,3.0,1.0,5106.0,1539.0,3567.0,0.907,3784.0,74.0,0.609,0.301,Existing Customer
806407308.0,54.0,F,3.0,College,Single,Unknown,Blue,49.0,6.0,2.0,3.0,13184.0,0.0,13184.0,1.166,2047.0,33.0,0.179,0.0,Attrited Customer
789023508.0,46.0,M,3.0,Unknown,Married,$80K - $120K,Blue,33.0,4.0,1.0,3.0,34516.0,1099.0,,0.816,15490.0,110.0,0.618,0.032,Existing Customer
716350008.0,52.0,M,1.0,Uneducated,Married,$40K - $60K,Blue,36.0,2.0,2.0,3.0,2937.0,1633.0,1304.0,0.857,8235.0,102.0,0.522,0.556,Existing Customer
720211533.0,41.0,F,4.0,Uneducated,Married,Less than $40K,Blue,33.0,5.0,2.0,3.0,2888.0,821.0,2067.0,0.9309999999999999,4713.0,77.0,1.026,0.284,Existing Customer
820353558.0,41.0,F,3.0,High School,Married,$40K - $60K,Blue,36.0,4.0,1.0,2.0,9797.0,1434.0,8363.0,0.644,1503.0,34.0,0.478,0.146,Existing Customer
712572858.0,38.0,M,3.0,High School,Single,$80K - $120K,Blue,29.0,2.0,1.0,3.0,3413.0,1801.0,,0.88,3831.0,45.0,0.667,0.528,Existing Customer
717886008.0,63.0,M,1.0,High School,Single,Less than $40K,Blue,51.0,5.0,3.0,2.0,6102.0,0.0,6102.0,0.639,4527.0,67.0,0.5579999999999999,0.0,Existing Customer
710560008.0,46.0,F,4.0,High School,Married,Less than $40K,Blue,33.0,1.0,3.0,0.0,1896.0,1738.0,158.0,0.647,4588.0,75.0,0.9229999999999999,0.917,Existing Customer
710190858.0,28.0,M,1.0,Unknown,Unknown,$40K - $60K,Blue,15.0,5.0,2.0,4.0,9283.0,2288.0,6995.0,0.9279999999999999,13804.0,110.0,0.7190000000000001,0.24600000000000002,Existing Customer
719350908.0,43.0,M,4.0,Unknown,Unknown,Less than $40K,Blue,35.0,3.0,3.0,2.0,4177.0,2094.0,2083.0,0.466,3553.0,66.0,0.65,0.501,Existing Customer
717354558.0,57.0,M,2.0,Uneducated,Married,$120K +,Blue,40.0,3.0,3.0,3.0,3106.0,1120.0,1986.0,1.045,683.0,17.0,0.7,0.361,Attrited Customer
713216883.0,64.0,F,0.0,Unknown,Married,Less than $40K,Blue,55.0,4.0,3.0,4.0,3500.0,1904.0,1596.0,1.182,2003.0,41.0,0.9520000000000001,0.544,Existing Customer
778912683.0,51.0,F,2.0,Graduate,Single,Unknown,Blue,32.0,3.0,3.0,1.0,8365.0,1504.0,6861.0,0.679,4778.0,88.0,0.956,0.18,Existing Customer
827904183.0,40.0,M,4.0,Uneducated,Married,$120K +,Blue,36.0,2.0,2.0,2.0,17606.0,1377.0,16229.0,0.861,8104.0,83.0,0.627,0.078,Existing Customer
780557658.0,63.0,F,0.0,Uneducated,Married,Unknown,Blue,54.0,5.0,3.0,2.0,11827.0,0.0,11827.0,0.9209999999999999,1395.0,37.0,0.609,0.0,Existing Customer
780372408.0,43.0,F,5.0,High School,Single,Less than $40K,Blue,33.0,6.0,2.0,2.0,4976.0,866.0,,0.985,4317.0,69.0,0.568,0.174,Existing Customer
714857508.0,44.0,F,4.0,Doctorate,Married,Unknown,Blue,36.0,5.0,2.0,4.0,8667.0,1775.0,,0.7290000000000001,3939.0,69.0,0.5329999999999999,0.205,Existing Customer
719704308.0,56.0,F,4.0,High School,Married,$40K - $60K,Blue,36.0,5.0,1.0,1.0,2072.0,1543.0,529.0,0.486,1265.0,32.0,0.391,0.745,Existing Customer
715477233.0,55.0,F,1.0,High School,Unknown,Unknown,Blue,36.0,3.0,2.0,3.0,6968.0,1430.0,5538.0,0.95,4037.0,69.0,1.0290000000000001,0.205,Existing Customer
712766208.0,45.0,M,5.0,Uneducated,Single,$120K +,Silver,36.0,4.0,2.0,1.0,34516.0,0.0,34516.0,0.732,8603.0,84.0,0.615,0.0,Attrited Customer
712085733.0,45.0,M,4.0,Graduate,Married,$120K +,Blue,36.0,5.0,2.0,3.0,34516.0,880.0,,0.687,3491.0,64.0,0.455,0.025,Existing Customer
714757083.0,44.0,M,4.0,Uneducated,Married,$60K - $80K,Silver,37.0,1.0,2.0,2.0,29076.0,0.0,29076.0,0.77,8765.0,84.0,1.2109999999999999,0.0,Attrited Customer
757685733.0,43.0,F,2.0,Graduate,Single,Less than $40K,Blue,36.0,1.0,2.0,2.0,3226.0,2145.0,1081.0,0.644,5066.0,75.0,0.7859999999999999,0.665,Existing Customer
712860858.0,56.0,F,2.0,Graduate,Unknown,Unknown,Blue,45.0,5.0,1.0,3.0,5264.0,0.0,,0.852,4943.0,70.0,0.795,0.0,Existing Customer
715567608.0,45.0,F,1.0,High School,Unknown,Less than $40K,Blue,35.0,4.0,4.0,4.0,4406.0,1247.0,,1.037,3964.0,76.0,0.8540000000000001,0.28300000000000003,Existing Customer
718963158.0,49.0,M,1.0,Unknown,Single,$120K +,Blue,40.0,5.0,3.0,1.0,34516.0,0.0,34516.0,0.759,3230.0,64.0,0.561,0.0,Existing Customer
719808558.0,55.0,F,2.0,Graduate,Married,Less than $40K,Blue,43.0,2.0,4.0,3.0,1438.3,0.0,1438.3,0.7070000000000001,886.0,27.0,0.42100000000000004,0.0,Attrited Customer
